call_id,call_satisfaction_grade,call_response_time
7210,3,SHORT
7211,1,ACCEPTABLE
7212,3,SHORT
7213,2,SHORT
7214,3,SHORT
7215,2,EXCESSIVE
7216,9,SHORT
7217,3,ACCEPTABLE
7218,7,SHORT
7219,7,SHORT
7220,4,SHORT
7221,4,EXCESSIVE
7222,9,EXCESSIVE
7223,5,ACCEPTABLE
7224,1,EXCESSIVE
7225,7,EXCESSIVE
7226,6,SHORT
7227,4,ACCEPTABLE
7228,3,SHORT
7229,3,EXCESSIVE
7230,2,ACCEPTABLE
7231,4,EXCESSIVE
7232,6,EXCESSIVE
7233,4,ACCEPTABLE
7234,5,EXCESSIVE
7235,7,ACCEPTABLE
7236,9,ACCEPTABLE
7237,1,ACCEPTABLE
7238,8,ACCEPTABLE
7239,3,SHORT
7240,4,ACCEPTABLE
7241,5,EXCESSIVE
7242,2,EXCESSIVE
7243,5,ACCEPTABLE
7244,9,EXCESSIVE
7245,5,ACCEPTABLE
7246,1,ACCEPTABLE
7247,4,EXCESSIVE
7248,2,SHORT
7249,3,EXCESSIVE
7250,1,SHORT
7251,8,SHORT
7252,4,SHORT
7253,3,SHORT
7254,7,SHORT
7255,5,ACCEPTABLE
7256,9,SHORT
7257,8,ACCEPTABLE
7258,2,EXCESSIVE
7259,2,ACCEPTABLE
7260,3,SHORT
7261,3,ACCEPTABLE
7262,3,SHORT
7263,1,SHORT
7264,5,SHORT
7265,1,EXCESSIVE
7266,3,ACCEPTABLE
7267,3,SHORT
7268,1,SHORT
7269,2,ACCEPTABLE
7270,8,ACCEPTABLE
7271,7,EXCESSIVE
7272,3,EXCESSIVE
7273,2,ACCEPTABLE
7274,6,EXCESSIVE
7275,7,SHORT
7276,3,EXCESSIVE
7277,7,ACCEPTABLE
7278,2,EXCESSIVE
7279,6,SHORT
7280,1,SHORT
7281,1,SHORT
7282,1,EXCESSIVE
7283,1,SHORT
7284,6,SHORT
7285,6,ACCEPTABLE
7286,1,EXCESSIVE
7287,3,SHORT
7288,3,ACCEPTABLE
7289,5,SHORT
7290,9,EXCESSIVE
7291,1,SHORT
7292,2,EXCESSIVE
7293,7,SHORT
7294,8,SHORT
7295,2,SHORT
7296,5,EXCESSIVE
7297,3,EXCESSIVE
7298,9,ACCEPTABLE
7299,8,EXCESSIVE
7300,6,EXCESSIVE
7301,9,SHORT
7302,7,SHORT
7303,7,SHORT
7304,6,EXCESSIVE
7305,1,ACCEPTABLE
7306,5,ACCEPTABLE
7307,7,SHORT
7308,7,SHORT
7309,9,SHORT
7310,4,ACCEPTABLE
7311,6,EXCESSIVE
7312,4,ACCEPTABLE
7313,2,SHORT
7314,6,EXCESSIVE
7315,8,SHORT
7316,2,SHORT
7317,1,SHORT
7318,6,ACCEPTABLE
7319,4,SHORT
7320,7,EXCESSIVE
7321,1,EXCESSIVE
7322,5,SHORT
7323,9,ACCEPTABLE
7324,4,ACCEPTABLE
7325,9,EXCESSIVE
7326,1,ACCEPTABLE
7327,6,ACCEPTABLE
7328,9,SHORT
7329,4,SHORT
7330,6,ACCEPTABLE
7331,2,EXCESSIVE
7332,5,SHORT
7333,7,EXCESSIVE
7334,7,SHORT
7335,1,ACCEPTABLE
7336,6,SHORT
7337,5,EXCESSIVE
7338,2,EXCESSIVE
7339,6,ACCEPTABLE
7340,4,SHORT
7341,4,ACCEPTABLE
7342,6,ACCEPTABLE
7343,2,ACCEPTABLE
7344,8,EXCESSIVE
7345,3,SHORT
7346,1,EXCESSIVE
7347,5,SHORT
7348,8,SHORT
7349,2,EXCESSIVE
7350,3,EXCESSIVE
7351,6,EXCESSIVE
7352,9,EXCESSIVE
7353,8,SHORT
7354,5,EXCESSIVE
7355,1,ACCEPTABLE
7356,6,EXCESSIVE
7357,9,EXCESSIVE
7358,6,EXCESSIVE
7359,3,ACCEPTABLE
7360,9,SHORT
7361,9,SHORT
7362,1,EXCESSIVE
7363,7,EXCESSIVE
7364,5,ACCEPTABLE
7365,2,EXCESSIVE
7366,1,ACCEPTABLE
7367,1,ACCEPTABLE
7368,5,EXCESSIVE
7369,8,SHORT
7370,4,ACCEPTABLE
7371,9,SHORT
7372,9,SHORT
7373,1,ACCEPTABLE
7374,2,SHORT
7375,2,SHORT
7376,3,EXCESSIVE
7377,8,SHORT
7378,9,SHORT
7379,6,SHORT
7380,4,ACCEPTABLE
7381,6,ACCEPTABLE
7382,7,ACCEPTABLE
7383,8,ACCEPTABLE
7384,7,EXCESSIVE
7385,9,SHORT
7386,6,ACCEPTABLE
7387,5,EXCESSIVE
7388,2,SHORT
7389,8,SHORT
7390,1,SHORT
7391,9,ACCEPTABLE
7392,1,EXCESSIVE
7393,5,SHORT
7394,8,EXCESSIVE
7395,3,SHORT
7396,5,ACCEPTABLE
7397,4,ACCEPTABLE
7398,6,EXCESSIVE
7399,6,ACCEPTABLE
7400,7,EXCESSIVE
7401,2,SHORT
7402,9,ACCEPTABLE
7403,2,EXCESSIVE
7404,3,EXCESSIVE
7405,6,SHORT
7406,2,ACCEPTABLE
7407,5,ACCEPTABLE
7408,3,EXCESSIVE
7409,5,SHORT
7410,9,EXCESSIVE
7411,2,EXCESSIVE
7412,3,SHORT
7413,3,EXCESSIVE
7414,8,EXCESSIVE
7415,4,SHORT
7416,3,ACCEPTABLE
7417,2,ACCEPTABLE
7418,2,ACCEPTABLE
7419,9,EXCESSIVE
7420,9,EXCESSIVE
7421,9,ACCEPTABLE
7422,1,SHORT
7423,5,ACCEPTABLE
7424,9,SHORT
7425,8,ACCEPTABLE
7426,9,ACCEPTABLE
7427,8,SHORT
7428,2,EXCESSIVE
7429,5,SHORT
7430,3,SHORT
7431,1,SHORT
7432,1,EXCESSIVE
7433,5,ACCEPTABLE
7434,6,EXCESSIVE
7435,1,ACCEPTABLE
7436,8,ACCEPTABLE
7437,7,EXCESSIVE
7438,2,SHORT
7439,5,EXCESSIVE
7440,1,ACCEPTABLE
7441,4,SHORT
7442,1,SHORT
7443,6,EXCESSIVE
7444,6,ACCEPTABLE
7445,5,SHORT
7446,8,EXCESSIVE
7447,1,EXCESSIVE
7448,2,EXCESSIVE
7449,3,ACCEPTABLE
7450,9,ACCEPTABLE
7451,8,ACCEPTABLE
7452,5,EXCESSIVE
7453,6,EXCESSIVE
7454,1,ACCEPTABLE
7455,8,ACCEPTABLE
7456,2,SHORT
7457,9,ACCEPTABLE
7458,1,EXCESSIVE
7459,5,SHORT
7460,8,ACCEPTABLE
7461,2,EXCESSIVE
7462,1,ACCEPTABLE
7463,4,EXCESSIVE
7464,1,ACCEPTABLE
7465,9,SHORT
7466,3,EXCESSIVE
7467,6,EXCESSIVE
7468,6,EXCESSIVE
7469,1,ACCEPTABLE
7470,1,ACCEPTABLE
7471,5,EXCESSIVE
7472,2,EXCESSIVE
7473,8,SHORT
7474,1,ACCEPTABLE
7475,6,SHORT
7476,8,EXCESSIVE
7477,5,ACCEPTABLE
7478,8,EXCESSIVE
7479,9,SHORT
7480,6,ACCEPTABLE
7481,9,SHORT
7482,2,ACCEPTABLE
7483,3,EXCESSIVE
7484,9,SHORT
7485,2,SHORT
7486,4,ACCEPTABLE
7487,2,SHORT
7488,6,EXCESSIVE
7489,2,ACCEPTABLE
7490,6,SHORT
7491,6,SHORT
7492,8,SHORT
7493,6,SHORT
7494,8,EXCESSIVE
7495,3,ACCEPTABLE
7496,4,ACCEPTABLE
7497,2,EXCESSIVE
7498,4,ACCEPTABLE
7499,5,SHORT
7500,4,SHORT
7501,9,EXCESSIVE
7502,6,SHORT
7503,5,ACCEPTABLE
7504,5,ACCEPTABLE
7505,8,SHORT
7506,7,ACCEPTABLE
7507,1,SHORT
7508,5,SHORT
7509,6,SHORT
7510,3,ACCEPTABLE
7511,4,ACCEPTABLE
7512,5,EXCESSIVE
7513,2,SHORT
7514,3,EXCESSIVE
7515,9,SHORT
7516,8,ACCEPTABLE
7517,3,EXCESSIVE
7518,3,ACCEPTABLE
7519,5,ACCEPTABLE
7520,7,ACCEPTABLE
7521,3,EXCESSIVE
7522,6,EXCESSIVE
7523,8,EXCESSIVE
7524,9,SHORT
7525,2,ACCEPTABLE
7526,2,EXCESSIVE
7527,8,EXCESSIVE
7528,1,SHORT
7529,2,ACCEPTABLE
7530,7,SHORT
7531,3,SHORT
7532,1,EXCESSIVE
7533,3,ACCEPTABLE
7534,6,EXCESSIVE
7535,5,ACCEPTABLE
7536,8,SHORT
7537,6,EXCESSIVE
7538,5,SHORT
7539,5,ACCEPTABLE
7540,1,ACCEPTABLE
7541,3,SHORT
7542,1,EXCESSIVE
7543,3,SHORT
7544,6,SHORT
7545,1,ACCEPTABLE
7546,1,EXCESSIVE
7547,6,ACCEPTABLE
7548,8,ACCEPTABLE
7549,4,ACCEPTABLE
7550,5,EXCESSIVE
7551,9,ACCEPTABLE
7552,4,SHORT
7553,3,EXCESSIVE
7554,4,EXCESSIVE
7555,2,ACCEPTABLE
7556,6,ACCEPTABLE
7557,3,SHORT
7558,3,ACCEPTABLE
7559,7,ACCEPTABLE
7560,3,ACCEPTABLE
7561,1,ACCEPTABLE
7562,5,ACCEPTABLE
7563,6,SHORT
7564,6,ACCEPTABLE
7565,9,SHORT
7566,2,ACCEPTABLE
7567,2,ACCEPTABLE
7568,3,ACCEPTABLE
7569,1,ACCEPTABLE
7570,2,SHORT
7571,4,SHORT
7572,8,ACCEPTABLE
7573,2,EXCESSIVE
7574,2,SHORT
7575,9,ACCEPTABLE
7576,6,ACCEPTABLE
7577,6,SHORT
7578,6,EXCESSIVE
7579,1,EXCESSIVE
7580,2,ACCEPTABLE
7581,2,ACCEPTABLE
7582,2,ACCEPTABLE
7583,5,EXCESSIVE
7584,5,ACCEPTABLE
7585,4,EXCESSIVE
7586,2,ACCEPTABLE
7587,7,EXCESSIVE
7588,3,EXCESSIVE
7589,5,SHORT
7590,5,SHORT
7591,7,ACCEPTABLE
7592,7,SHORT
7593,9,ACCEPTABLE
7594,1,SHORT
7595,8,EXCESSIVE
7596,5,ACCEPTABLE
7597,7,EXCESSIVE
7598,8,ACCEPTABLE
7599,6,EXCESSIVE
7600,5,EXCESSIVE
7601,1,SHORT
7602,5,EXCESSIVE
7603,1,SHORT
7604,4,ACCEPTABLE
7605,3,ACCEPTABLE
7606,6,ACCEPTABLE
7607,8,ACCEPTABLE
7608,9,ACCEPTABLE
7609,7,ACCEPTABLE
7610,3,EXCESSIVE
7611,9,EXCESSIVE
7612,5,ACCEPTABLE
7613,6,EXCESSIVE
7614,2,EXCESSIVE
7615,5,EXCESSIVE
7616,3,EXCESSIVE
7617,6,SHORT
7618,4,ACCEPTABLE
7619,2,ACCEPTABLE
7620,4,EXCESSIVE
7621,2,EXCESSIVE
7622,8,SHORT
7623,6,SHORT
7624,2,ACCEPTABLE
7625,2,EXCESSIVE
7626,6,EXCESSIVE
7627,6,ACCEPTABLE
7628,1,EXCESSIVE
7629,9,ACCEPTABLE
7630,6,SHORT
7631,1,SHORT
7632,5,EXCESSIVE
7633,4,SHORT
7634,8,EXCESSIVE
7635,2,ACCEPTABLE
7636,4,ACCEPTABLE
7637,7,EXCESSIVE
7638,1,EXCESSIVE
7639,6,SHORT
7640,3,EXCESSIVE
7641,6,ACCEPTABLE
7642,7,SHORT
7643,4,ACCEPTABLE
7644,3,ACCEPTABLE
7645,2,EXCESSIVE
7646,1,ACCEPTABLE
7647,9,ACCEPTABLE
7648,1,ACCEPTABLE
7649,2,SHORT
7650,9,SHORT
7651,3,ACCEPTABLE
7652,8,SHORT
7653,5,ACCEPTABLE
7654,3,EXCESSIVE
7655,9,ACCEPTABLE
7656,3,ACCEPTABLE
7657,4,ACCEPTABLE
7658,2,ACCEPTABLE
7659,1,EXCESSIVE
7660,3,SHORT
7661,4,ACCEPTABLE
7662,4,EXCESSIVE
7663,5,ACCEPTABLE
7664,7,SHORT
7665,3,ACCEPTABLE
7666,7,SHORT
7667,6,EXCESSIVE
7668,5,SHORT
7669,1,ACCEPTABLE
7670,3,SHORT
7671,2,ACCEPTABLE
7672,6,EXCESSIVE
7673,2,ACCEPTABLE
7674,8,SHORT
7675,8,ACCEPTABLE
7676,2,ACCEPTABLE
7677,1,EXCESSIVE
7678,3,ACCEPTABLE
7679,9,ACCEPTABLE
7680,8,SHORT
7681,7,ACCEPTABLE
7682,1,SHORT
7683,8,ACCEPTABLE
7684,2,SHORT
7685,6,SHORT
7686,6,EXCESSIVE
7687,6,SHORT
7688,6,SHORT
7689,1,SHORT
7690,9,EXCESSIVE
7691,8,EXCESSIVE
7692,6,ACCEPTABLE
7693,8,ACCEPTABLE
7694,8,SHORT
7695,5,EXCESSIVE
7696,4,SHORT
7697,2,EXCESSIVE
7698,7,ACCEPTABLE
7699,5,EXCESSIVE
7700,2,SHORT
7701,8,EXCESSIVE
7702,7,SHORT
7703,8,EXCESSIVE
7704,6,SHORT
7705,7,EXCESSIVE
7706,2,SHORT
7707,6,SHORT
7708,2,ACCEPTABLE
7709,3,ACCEPTABLE
7710,2,EXCESSIVE
7711,2,SHORT
7712,2,ACCEPTABLE
7713,6,EXCESSIVE
7714,9,EXCESSIVE
7715,4,SHORT
7716,5,SHORT
7717,6,EXCESSIVE
7718,6,EXCESSIVE
7719,8,SHORT
7720,6,EXCESSIVE
7721,4,ACCEPTABLE
7722,3,EXCESSIVE
7723,5,ACCEPTABLE
7724,6,EXCESSIVE
7725,7,SHORT
7726,3,ACCEPTABLE
7727,5,ACCEPTABLE
7728,4,EXCESSIVE
7729,6,EXCESSIVE
7730,5,ACCEPTABLE
7731,2,EXCESSIVE
7732,5,ACCEPTABLE
7733,1,EXCESSIVE
7734,6,EXCESSIVE
7735,2,SHORT
7736,3,SHORT
7737,8,EXCESSIVE
7738,8,EXCESSIVE
7739,6,ACCEPTABLE
7740,1,ACCEPTABLE
7741,9,ACCEPTABLE
7742,9,ACCEPTABLE
7743,2,ACCEPTABLE
7744,3,SHORT
7745,5,ACCEPTABLE
7746,7,ACCEPTABLE
7747,4,EXCESSIVE
7748,8,ACCEPTABLE
7749,1,SHORT
7750,9,EXCESSIVE
7751,6,SHORT
7752,4,EXCESSIVE
7753,3,EXCESSIVE
7754,4,SHORT
7755,9,ACCEPTABLE
7756,7,EXCESSIVE
7757,5,EXCESSIVE
7758,9,ACCEPTABLE
7759,8,EXCESSIVE
7760,5,SHORT
7761,1,SHORT
7762,5,SHORT
7763,9,ACCEPTABLE
7764,5,EXCESSIVE
7765,1,ACCEPTABLE
7766,8,EXCESSIVE
7767,9,EXCESSIVE
7768,2,ACCEPTABLE
7769,3,ACCEPTABLE
7770,1,EXCESSIVE
7771,2,ACCEPTABLE
7772,1,ACCEPTABLE
7773,6,SHORT
7774,7,EXCESSIVE
7775,8,EXCESSIVE
7776,3,ACCEPTABLE
7777,7,EXCESSIVE
7778,3,SHORT
7779,4,SHORT
7780,5,ACCEPTABLE
7781,5,EXCESSIVE
7782,3,SHORT
7783,5,EXCESSIVE
7784,5,SHORT
7785,4,ACCEPTABLE
7786,9,SHORT
7787,5,SHORT
7788,5,ACCEPTABLE
7789,2,ACCEPTABLE
7790,4,ACCEPTABLE
7791,1,ACCEPTABLE
7792,3,ACCEPTABLE
7793,1,EXCESSIVE
7794,1,SHORT
7795,1,ACCEPTABLE
7796,3,ACCEPTABLE
7797,4,EXCESSIVE
7798,3,ACCEPTABLE
7799,2,SHORT
7800,8,EXCESSIVE
7801,5,ACCEPTABLE
7802,4,SHORT
7803,8,ACCEPTABLE
7804,4,EXCESSIVE
7805,3,SHORT
7806,8,ACCEPTABLE
7807,1,SHORT
7808,6,SHORT
7809,1,ACCEPTABLE
7810,7,SHORT
7811,6,SHORT
7812,7,ACCEPTABLE
7813,1,SHORT
7814,4,EXCESSIVE
7815,1,SHORT
7816,7,ACCEPTABLE
7817,6,EXCESSIVE
7818,1,ACCEPTABLE
7819,5,ACCEPTABLE
7820,1,SHORT
7821,9,ACCEPTABLE
7822,6,SHORT
7823,8,EXCESSIVE
7824,3,SHORT
7825,7,ACCEPTABLE
7826,1,EXCESSIVE
7827,4,SHORT
7828,8,ACCEPTABLE
7829,9,ACCEPTABLE
7830,7,ACCEPTABLE
7831,9,EXCESSIVE
7832,8,SHORT
7833,4,ACCEPTABLE
7834,9,ACCEPTABLE
7835,5,EXCESSIVE
7836,1,EXCESSIVE
7837,8,ACCEPTABLE
7838,7,EXCESSIVE
7839,2,EXCESSIVE
7840,1,EXCESSIVE
7841,9,EXCESSIVE
7842,4,EXCESSIVE
7843,8,EXCESSIVE
7844,9,SHORT
7845,6,SHORT
7846,7,ACCEPTABLE
7847,1,SHORT
7848,1,SHORT
7849,6,SHORT
7850,4,EXCESSIVE
7851,3,ACCEPTABLE
7852,4,ACCEPTABLE
7853,8,EXCESSIVE
7854,6,ACCEPTABLE
7855,7,ACCEPTABLE
7856,6,SHORT
7857,2,SHORT
7858,5,SHORT
7859,7,SHORT
7860,6,EXCESSIVE
7861,3,EXCESSIVE
7862,2,ACCEPTABLE
7863,1,ACCEPTABLE
7864,3,EXCESSIVE
7865,6,SHORT
7866,4,ACCEPTABLE
7867,9,EXCESSIVE
7868,7,EXCESSIVE
7869,4,EXCESSIVE
7870,6,EXCESSIVE
7871,2,ACCEPTABLE
7872,8,EXCESSIVE
7873,4,ACCEPTABLE
7874,1,EXCESSIVE
7875,3,SHORT
7876,8,SHORT
7877,3,ACCEPTABLE
7878,4,EXCESSIVE
7879,4,EXCESSIVE
7880,7,SHORT
7881,1,SHORT
7882,3,SHORT
7883,7,ACCEPTABLE
7884,6,SHORT
7885,4,SHORT
7886,9,EXCESSIVE
7887,7,ACCEPTABLE
7888,6,SHORT
7889,1,ACCEPTABLE
7890,2,SHORT
7891,4,SHORT
7892,4,ACCEPTABLE
7893,3,EXCESSIVE
7894,5,ACCEPTABLE
7895,3,EXCESSIVE
7896,6,EXCESSIVE
7897,3,ACCEPTABLE
7898,3,SHORT
7899,1,ACCEPTABLE
7900,7,EXCESSIVE
7901,5,ACCEPTABLE
7902,1,ACCEPTABLE
7903,4,SHORT
7904,3,ACCEPTABLE
7905,3,SHORT
7906,9,ACCEPTABLE
7907,1,ACCEPTABLE
7908,1,ACCEPTABLE
7909,9,SHORT
7910,5,SHORT
7911,7,ACCEPTABLE
7912,5,ACCEPTABLE
7913,6,ACCEPTABLE
7914,3,SHORT
7915,3,SHORT
7916,3,SHORT
7917,2,ACCEPTABLE
7918,2,EXCESSIVE
7919,5,SHORT
7920,3,ACCEPTABLE
7921,6,SHORT
7922,3,SHORT
7923,4,ACCEPTABLE
7924,3,SHORT
7925,7,EXCESSIVE
7926,2,EXCESSIVE
7927,5,SHORT
7928,6,ACCEPTABLE
7929,8,ACCEPTABLE
7930,8,ACCEPTABLE
7931,4,SHORT
7932,2,ACCEPTABLE
7933,2,ACCEPTABLE
7934,9,SHORT
7935,1,ACCEPTABLE
7936,5,SHORT
7937,3,EXCESSIVE
7938,2,EXCESSIVE
7939,4,ACCEPTABLE
7940,4,ACCEPTABLE
7941,4,ACCEPTABLE
7942,1,ACCEPTABLE
7943,8,SHORT
7944,4,EXCESSIVE
7945,9,SHORT
7946,3,EXCESSIVE
7947,3,SHORT
7948,2,SHORT
7949,3,ACCEPTABLE
7950,2,SHORT
7951,8,EXCESSIVE
7952,3,ACCEPTABLE
7953,8,SHORT
7954,6,ACCEPTABLE
7955,7,EXCESSIVE
7956,5,EXCESSIVE
7957,3,EXCESSIVE
7958,4,EXCESSIVE
7959,9,EXCESSIVE
7960,4,ACCEPTABLE
7961,6,EXCESSIVE
7962,6,ACCEPTABLE
7963,1,EXCESSIVE
7964,4,SHORT
7965,8,ACCEPTABLE
7966,4,EXCESSIVE
7967,6,SHORT
7968,4,ACCEPTABLE
7969,7,EXCESSIVE
7970,5,EXCESSIVE
7971,4,SHORT
7972,6,ACCEPTABLE
7973,3,EXCESSIVE
7974,5,ACCEPTABLE
7975,6,ACCEPTABLE
7976,1,EXCESSIVE
7977,4,ACCEPTABLE
7978,2,EXCESSIVE
7979,7,ACCEPTABLE
7980,6,ACCEPTABLE
7981,2,EXCESSIVE
7982,4,ACCEPTABLE
7983,8,EXCESSIVE
7984,1,SHORT
7985,3,EXCESSIVE
7986,3,ACCEPTABLE
7987,1,EXCESSIVE
7988,5,SHORT
7989,2,EXCESSIVE
7990,4,ACCEPTABLE
7991,5,SHORT
7992,1,EXCESSIVE
7993,3,SHORT
7994,7,EXCESSIVE
7995,5,SHORT
7996,9,ACCEPTABLE
7997,1,SHORT
7998,1,ACCEPTABLE
7999,7,SHORT
8000,6,EXCESSIVE
8001,8,SHORT
8002,1,SHORT
8003,5,EXCESSIVE
8004,9,EXCESSIVE
8005,1,EXCESSIVE
8006,8,EXCESSIVE
8007,4,EXCESSIVE
8008,7,SHORT
8009,6,EXCESSIVE
8010,8,EXCESSIVE
8011,7,ACCEPTABLE
8012,2,ACCEPTABLE
8013,6,EXCESSIVE
8014,9,SHORT
8015,9,EXCESSIVE
8016,7,SHORT
8017,1,SHORT
8018,9,EXCESSIVE
8019,5,SHORT
8020,8,EXCESSIVE
8021,7,EXCESSIVE
8022,2,ACCEPTABLE
8023,8,EXCESSIVE
8024,5,EXCESSIVE
8025,4,ACCEPTABLE
8026,6,EXCESSIVE
8027,4,SHORT
8028,1,SHORT
8029,7,SHORT
8030,7,SHORT
8031,7,ACCEPTABLE
8032,5,ACCEPTABLE
8033,9,ACCEPTABLE
8034,6,SHORT
8035,6,EXCESSIVE
8036,9,ACCEPTABLE
8037,6,SHORT
8038,7,SHORT
8039,9,EXCESSIVE
8040,1,SHORT
8041,7,SHORT
8042,7,EXCESSIVE
8043,6,SHORT
8044,8,EXCESSIVE
8045,5,SHORT
8046,3,SHORT
8047,6,SHORT
8048,5,EXCESSIVE
8049,7,SHORT
8050,1,EXCESSIVE
8051,4,SHORT
8052,3,SHORT
8053,3,ACCEPTABLE
8054,9,EXCESSIVE
8055,2,SHORT
8056,3,EXCESSIVE
8057,3,SHORT
8058,2,SHORT
8059,3,EXCESSIVE
8060,9,ACCEPTABLE
8061,6,ACCEPTABLE
8062,7,ACCEPTABLE
8063,6,SHORT
8064,4,SHORT
8065,1,ACCEPTABLE
8066,8,SHORT
8067,8,EXCESSIVE
8068,4,SHORT
8069,9,SHORT
8070,6,ACCEPTABLE
8071,7,ACCEPTABLE
8072,6,EXCESSIVE
8073,3,ACCEPTABLE
8074,4,SHORT
8075,8,ACCEPTABLE
8076,1,SHORT
8077,2,EXCESSIVE
8078,1,ACCEPTABLE
8079,5,EXCESSIVE
8080,1,SHORT
8081,9,EXCESSIVE
8082,5,ACCEPTABLE
8083,3,ACCEPTABLE
8084,1,ACCEPTABLE
8085,9,SHORT
8086,1,SHORT
8087,7,EXCESSIVE
8088,1,ACCEPTABLE
8089,8,EXCESSIVE
8090,5,ACCEPTABLE
8091,4,EXCESSIVE
8092,8,ACCEPTABLE
8093,9,EXCESSIVE
8094,2,ACCEPTABLE
8095,6,EXCESSIVE
8096,4,SHORT
8097,9,SHORT
8098,7,SHORT
8099,9,EXCESSIVE
8100,6,EXCESSIVE
8101,5,EXCESSIVE
8102,2,EXCESSIVE
8103,2,ACCEPTABLE
8104,7,EXCESSIVE
8105,5,ACCEPTABLE
8106,7,EXCESSIVE
8107,9,ACCEPTABLE
8108,1,ACCEPTABLE
8109,9,ACCEPTABLE
8110,3,EXCESSIVE
8111,7,EXCESSIVE
8112,5,SHORT
8113,3,ACCEPTABLE
8114,6,SHORT
8115,9,ACCEPTABLE
8116,1,SHORT
8117,7,SHORT
8118,8,EXCESSIVE
8119,9,SHORT
8120,2,SHORT
8121,2,EXCESSIVE
8122,4,EXCESSIVE
8123,8,EXCESSIVE
8124,3,EXCESSIVE
8125,6,ACCEPTABLE
8126,5,EXCESSIVE
8127,3,SHORT
8128,9,EXCESSIVE
8129,1,ACCEPTABLE
8130,9,ACCEPTABLE
8131,3,ACCEPTABLE
8132,6,SHORT
8133,2,SHORT
8134,1,EXCESSIVE
8135,1,SHORT
8136,8,EXCESSIVE
8137,4,ACCEPTABLE
8138,1,EXCESSIVE
8139,1,SHORT
8140,8,SHORT
8141,4,SHORT
8142,9,ACCEPTABLE
8143,5,EXCESSIVE
8144,4,EXCESSIVE
8145,2,ACCEPTABLE
8146,4,EXCESSIVE
8147,1,SHORT
8148,8,SHORT
8149,4,SHORT
8150,3,ACCEPTABLE
8151,9,EXCESSIVE
8152,5,EXCESSIVE
8153,3,ACCEPTABLE
8154,8,SHORT
8155,3,SHORT
8156,2,SHORT
8157,8,EXCESSIVE
8158,2,SHORT
8159,7,EXCESSIVE
8160,4,SHORT
8161,7,SHORT
8162,9,ACCEPTABLE
8163,9,ACCEPTABLE
8164,2,SHORT
8165,4,SHORT
8166,8,ACCEPTABLE
8167,4,EXCESSIVE
8168,4,ACCEPTABLE
8169,1,ACCEPTABLE
8170,7,ACCEPTABLE
8171,2,EXCESSIVE
8172,2,EXCESSIVE
8173,6,ACCEPTABLE
8174,8,SHORT
8175,6,SHORT
8176,7,EXCESSIVE
8177,1,SHORT
8178,8,ACCEPTABLE
8179,1,EXCESSIVE
8180,4,SHORT
8181,3,EXCESSIVE
8182,5,SHORT
8183,8,SHORT
8184,9,SHORT
8185,7,EXCESSIVE
8186,2,ACCEPTABLE
8187,5,SHORT
8188,7,SHORT
8189,8,ACCEPTABLE
8190,4,ACCEPTABLE
8191,3,EXCESSIVE
8192,8,ACCEPTABLE
8193,9,EXCESSIVE
8194,8,SHORT
8195,1,SHORT
8196,7,SHORT
8197,3,ACCEPTABLE
8198,9,SHORT
8199,1,SHORT
8200,7,ACCEPTABLE
8201,9,EXCESSIVE
8202,2,SHORT
8203,3,EXCESSIVE
8204,6,ACCEPTABLE
8205,1,EXCESSIVE
8206,8,SHORT
8207,8,EXCESSIVE
8208,6,ACCEPTABLE
8209,3,ACCEPTABLE
8210,8,ACCEPTABLE
8211,1,ACCEPTABLE
8212,5,SHORT
8213,1,EXCESSIVE
8214,5,ACCEPTABLE
8215,8,SHORT
8216,9,ACCEPTABLE
8217,3,SHORT
8218,4,EXCESSIVE
8219,1,ACCEPTABLE
8220,9,SHORT
8221,9,EXCESSIVE
8222,9,SHORT
8223,5,EXCESSIVE
8224,9,ACCEPTABLE
8225,7,SHORT
8226,8,EXCESSIVE
8227,4,EXCESSIVE
8228,9,ACCEPTABLE
8229,7,SHORT
8230,4,ACCEPTABLE
8231,4,EXCESSIVE
8232,4,EXCESSIVE
8233,2,EXCESSIVE
8234,2,SHORT
8235,9,EXCESSIVE
8236,2,ACCEPTABLE
8237,3,SHORT
8238,5,ACCEPTABLE
8239,7,SHORT
8240,6,ACCEPTABLE
8241,1,EXCESSIVE
8242,2,SHORT
8243,6,ACCEPTABLE
8244,4,EXCESSIVE
8245,4,EXCESSIVE
8246,2,ACCEPTABLE
8247,4,EXCESSIVE
8248,7,SHORT
8249,7,EXCESSIVE
8250,5,ACCEPTABLE
8251,7,ACCEPTABLE
8252,8,EXCESSIVE
8253,9,ACCEPTABLE
8254,6,SHORT
8255,1,EXCESSIVE
8256,3,ACCEPTABLE
8257,7,ACCEPTABLE
8258,2,SHORT
8259,8,EXCESSIVE
8260,7,ACCEPTABLE
8261,1,SHORT
8262,3,SHORT
8263,6,SHORT
8264,2,ACCEPTABLE
8265,9,EXCESSIVE
8266,6,SHORT
8267,9,EXCESSIVE
8268,7,SHORT
8269,3,EXCESSIVE
8270,9,ACCEPTABLE
8271,2,EXCESSIVE
8272,4,EXCESSIVE
8273,5,ACCEPTABLE
8274,3,EXCESSIVE
8275,7,ACCEPTABLE
8276,8,SHORT
8277,3,ACCEPTABLE
8278,5,EXCESSIVE
8279,1,EXCESSIVE
8280,5,ACCEPTABLE
8281,9,EXCESSIVE
