call_id,client_id,dept_id,tele_id,salary,date,call_satisfaction_grade,call_response_time
1314,1392,DEPT_SALES,28,1000,634,4,EXCESSIVE
1315,1043,DEPT_CANCEL,102,900,154,2,EXCESSIVE
1316,672,DEPT_SUPPORT,46,900,680,4,SHORT
1317,117,DEPT_CANCEL,23,900,92,4,ACCEPTABLE
1318,386,DEPT_SALES,94,900,251,1,ACCEPTABLE
1319,830,DEPT_CANCEL,160,1200,576,3,EXCESSIVE
1320,198,DEPT_CANCEL,116,900,299,5,ACCEPTABLE
1321,1043,DEPT_CANCEL,75,1200,169,1,EXCESSIVE
1322,149,DEPT_MAIN,31,1000,424,3,EXCESSIVE
1323,20,DEPT_CANCEL,183,900,628,6,SHORT
1324,481,DEPT_CANCEL,17,1200,465,2,ACCEPTABLE
1325,654,DEPT_SUPPORT,151,1000,365,8,ACCEPTABLE
1326,1188,DEPT_CANCEL,138,1200,140,4,SHORT
1327,1306,DEPT_SUPPORT,210,900,492,8,ACCEPTABLE
1328,386,DEPT_MAIN,211,1000,70,3,ACCEPTABLE
1329,1456,DEPT_SUPPORT,85,900,169,8,ACCEPTABLE
1330,292,DEPT_CANCEL,123,1000,661,2,EXCESSIVE
1331,190,DEPT_MAIN,62,1000,309,3,ACCEPTABLE
1332,1074,DEPT_SUPPORT,110,1200,29,6,SHORT
1333,765,DEPT_CANCEL,181,1200,222,1,EXCESSIVE
1334,666,DEPT_MAIN,238,900,452,4,SHORT
1335,1414,DEPT_SUPPORT,206,1200,145,6,ACCEPTABLE
1336,913,DEPT_SUPPORT,234,1000,79,1,EXCESSIVE
1337,179,DEPT_SALES,248,1000,283,5,SHORT
1338,1155,DEPT_SUPPORT,177,1000,592,8,ACCEPTABLE
1339,598,DEPT_SALES,17,1200,533,8,SHORT
1340,209,DEPT_MAIN,13,1000,180,7,SHORT
1341,748,DEPT_CANCEL,166,900,487,9,SHORT
1342,574,DEPT_CANCEL,33,1200,167,4,SHORT
1343,476,DEPT_MAIN,225,900,413,6,ACCEPTABLE
1344,673,DEPT_CANCEL,164,1000,125,5,SHORT
1345,267,DEPT_SUPPORT,112,1000,9,8,ACCEPTABLE
1346,1361,DEPT_SALES,114,1000,378,2,ACCEPTABLE
1347,1046,DEPT_SALES,222,1200,531,5,EXCESSIVE
1348,1357,DEPT_SUPPORT,162,1000,83,2,EXCESSIVE
1349,811,DEPT_SUPPORT,91,900,667,7,ACCEPTABLE
1350,484,DEPT_MAIN,116,900,120,9,EXCESSIVE
1351,1379,DEPT_SALES,91,900,605,3,SHORT
1352,661,DEPT_CANCEL,231,1200,271,4,EXCESSIVE
1353,613,DEPT_SALES,223,900,588,9,ACCEPTABLE
1354,1194,DEPT_SUPPORT,191,900,442,9,SHORT
1355,417,DEPT_CANCEL,118,1000,658,7,EXCESSIVE
1356,1216,DEPT_MAIN,210,900,377,3,ACCEPTABLE
1357,597,DEPT_SALES,153,1000,389,1,ACCEPTABLE
1358,1486,DEPT_MAIN,197,1200,400,6,EXCESSIVE
1359,1226,DEPT_SALES,163,1200,407,3,SHORT
1360,916,DEPT_MAIN,167,1200,55,1,EXCESSIVE
1361,707,DEPT_CANCEL,18,900,338,6,EXCESSIVE
1362,1332,DEPT_MAIN,170,1000,453,8,EXCESSIVE
1363,1321,DEPT_SUPPORT,209,1000,557,2,EXCESSIVE
1364,1469,DEPT_SUPPORT,197,1200,392,6,EXCESSIVE
1365,675,DEPT_MAIN,54,900,368,3,EXCESSIVE
1366,841,DEPT_SALES,11,1000,580,2,EXCESSIVE
1367,1237,DEPT_CANCEL,247,1200,468,9,SHORT
1368,699,DEPT_CANCEL,141,900,294,8,SHORT
1369,1265,DEPT_MAIN,87,900,133,9,SHORT
1370,339,DEPT_CANCEL,235,900,492,6,EXCESSIVE
1371,662,DEPT_CANCEL,130,1000,288,6,EXCESSIVE
1372,136,DEPT_MAIN,79,1000,334,7,SHORT
1373,733,DEPT_MAIN,139,900,639,8,SHORT
1374,1411,DEPT_MAIN,212,900,359,8,SHORT
1375,1121,DEPT_CANCEL,130,1000,446,3,EXCESSIVE
1376,684,DEPT_MAIN,27,900,146,6,EXCESSIVE
1377,553,DEPT_MAIN,88,1200,363,4,SHORT
1378,243,DEPT_CANCEL,108,900,216,2,SHORT
1379,86,DEPT_SALES,232,900,640,4,EXCESSIVE
1380,955,DEPT_MAIN,244,1200,581,3,EXCESSIVE
1381,1083,DEPT_SUPPORT,18,900,2,1,EXCESSIVE
1382,4,DEPT_SALES,207,1000,502,6,SHORT
1383,222,DEPT_SALES,73,1000,144,7,EXCESSIVE
1384,1432,DEPT_CANCEL,111,900,514,5,SHORT
1385,982,DEPT_SUPPORT,30,1200,17,1,SHORT
1386,90,DEPT_CANCEL,180,1200,31,7,EXCESSIVE
1387,1,DEPT_MAIN,213,1000,698,8,SHORT
1388,1475,DEPT_SALES,189,1000,81,8,SHORT
1389,795,DEPT_CANCEL,246,1000,536,6,ACCEPTABLE
1390,445,DEPT_CANCEL,224,900,192,8,ACCEPTABLE
1391,244,DEPT_SUPPORT,144,1200,378,6,EXCESSIVE
1392,93,DEPT_SUPPORT,176,1000,599,4,EXCESSIVE
1393,702,DEPT_SALES,127,1200,475,6,SHORT
1394,561,DEPT_SUPPORT,173,1000,161,9,SHORT
1395,1111,DEPT_SUPPORT,145,1200,386,2,SHORT
1396,1059,DEPT_SALES,123,1000,562,5,EXCESSIVE
1397,332,DEPT_CANCEL,86,1000,75,9,ACCEPTABLE
1398,521,DEPT_CANCEL,158,1000,27,3,EXCESSIVE
1399,359,DEPT_SUPPORT,73,1000,318,8,SHORT
1400,710,DEPT_SUPPORT,189,1000,228,5,SHORT
1401,76,DEPT_CANCEL,49,1200,251,2,SHORT
1402,353,DEPT_SALES,84,1200,572,4,SHORT
1403,32,DEPT_SALES,120,1200,459,7,ACCEPTABLE
1404,394,DEPT_SALES,173,1000,357,8,SHORT
1405,711,DEPT_CANCEL,95,1000,713,5,EXCESSIVE
1406,725,DEPT_SALES,91,900,73,5,SHORT
1407,1478,DEPT_SUPPORT,29,1200,249,5,ACCEPTABLE
1408,1012,DEPT_CANCEL,155,1000,255,7,EXCESSIVE
1409,1426,DEPT_SUPPORT,88,1200,55,2,ACCEPTABLE
1410,1483,DEPT_SUPPORT,122,1000,291,3,EXCESSIVE
1411,1108,DEPT_MAIN,204,1200,369,9,EXCESSIVE
1412,1356,DEPT_SALES,8,1200,181,4,EXCESSIVE
1413,74,DEPT_SALES,57,1000,521,8,SHORT
1414,466,DEPT_SUPPORT,245,900,517,7,ACCEPTABLE
1415,1116,DEPT_MAIN,83,900,686,1,ACCEPTABLE
1416,77,DEPT_CANCEL,85,900,295,8,SHORT
1417,790,DEPT_SUPPORT,195,1000,602,5,ACCEPTABLE
1418,109,DEPT_MAIN,20,1200,353,6,EXCESSIVE
1419,448,DEPT_SALES,172,1200,30,7,EXCESSIVE
1420,1270,DEPT_SALES,46,900,570,8,SHORT
1421,311,DEPT_CANCEL,166,900,285,9,EXCESSIVE
1422,241,DEPT_CANCEL,148,900,559,5,ACCEPTABLE
1423,422,DEPT_CANCEL,141,900,423,7,EXCESSIVE
1424,12,DEPT_MAIN,70,1200,243,6,EXCESSIVE
1425,105,DEPT_SALES,68,1000,663,7,EXCESSIVE
1426,1377,DEPT_SALES,96,1000,569,6,EXCESSIVE
1427,176,DEPT_MAIN,221,1200,404,9,SHORT
1428,869,DEPT_SUPPORT,43,1000,131,3,SHORT
1429,1092,DEPT_SALES,195,1000,646,2,EXCESSIVE
1430,249,DEPT_CANCEL,110,1200,366,4,SHORT
1431,113,DEPT_MAIN,77,1000,288,5,SHORT
1432,987,DEPT_CANCEL,178,1000,381,4,EXCESSIVE
1433,842,DEPT_SUPPORT,45,1000,446,9,SHORT
1434,317,DEPT_CANCEL,152,1000,293,6,ACCEPTABLE
1435,190,DEPT_SALES,46,900,332,5,ACCEPTABLE
1436,1382,DEPT_SUPPORT,23,900,481,3,EXCESSIVE
1437,1384,DEPT_CANCEL,71,1000,525,4,ACCEPTABLE
1438,839,DEPT_MAIN,4,1200,105,7,SHORT
1439,184,DEPT_CANCEL,63,900,514,2,ACCEPTABLE
1440,1410,DEPT_MAIN,182,900,693,5,SHORT
1441,904,DEPT_CANCEL,79,1000,300,7,SHORT
1442,973,DEPT_SUPPORT,96,1000,583,4,SHORT
1443,784,DEPT_SALES,132,900,235,5,ACCEPTABLE
1444,791,DEPT_SUPPORT,234,1000,170,2,ACCEPTABLE
1445,578,DEPT_SUPPORT,39,1000,708,3,EXCESSIVE
1446,192,DEPT_SUPPORT,110,1200,99,6,EXCESSIVE
1447,47,DEPT_CANCEL,155,1000,582,7,SHORT
1448,1192,DEPT_MAIN,49,1200,269,7,EXCESSIVE
1449,1041,DEPT_SUPPORT,239,1000,177,2,EXCESSIVE
1450,1293,DEPT_SALES,107,1200,306,2,SHORT
1451,915,DEPT_CANCEL,121,900,623,6,ACCEPTABLE
1452,832,DEPT_SALES,193,1200,203,6,EXCESSIVE
1453,1456,DEPT_SUPPORT,49,1200,166,1,SHORT
1454,445,DEPT_SALES,214,1000,128,5,SHORT
1455,3,DEPT_CANCEL,243,900,37,8,ACCEPTABLE
1456,804,DEPT_CANCEL,137,900,389,2,ACCEPTABLE
1457,379,DEPT_SUPPORT,121,900,146,6,SHORT
1458,729,DEPT_SALES,161,1000,421,7,SHORT
1459,292,DEPT_MAIN,39,1000,590,2,SHORT
1460,347,DEPT_CANCEL,203,900,152,6,ACCEPTABLE
1461,106,DEPT_SUPPORT,90,1200,468,9,SHORT
1462,454,DEPT_CANCEL,104,1000,282,7,SHORT
1463,1275,DEPT_MAIN,26,1000,300,5,SHORT
1464,887,DEPT_CANCEL,10,1000,499,1,ACCEPTABLE
1465,378,DEPT_MAIN,230,900,384,7,SHORT
1466,788,DEPT_SALES,109,1200,688,9,EXCESSIVE
1467,412,DEPT_SALES,126,1000,316,9,EXCESSIVE
1468,1159,DEPT_SALES,153,1000,303,3,SHORT
1469,221,DEPT_SALES,70,1200,717,5,ACCEPTABLE
1470,18,DEPT_SALES,71,1000,669,8,SHORT
1471,363,DEPT_CANCEL,186,900,254,7,SHORT
1472,1000,DEPT_SUPPORT,157,900,56,6,SHORT
1473,87,DEPT_MAIN,109,1200,58,8,ACCEPTABLE
1474,622,DEPT_SUPPORT,22,900,108,5,SHORT
1475,170,DEPT_SUPPORT,52,1000,193,8,SHORT
1476,1438,DEPT_CANCEL,11,1000,355,3,SHORT
1477,84,DEPT_MAIN,107,1200,705,8,ACCEPTABLE
1478,1341,DEPT_SUPPORT,222,1200,557,7,ACCEPTABLE
1479,1069,DEPT_MAIN,213,1000,19,4,ACCEPTABLE
1480,635,DEPT_MAIN,18,900,164,2,SHORT
1481,492,DEPT_SUPPORT,217,1200,334,6,ACCEPTABLE
1482,367,DEPT_CANCEL,210,900,67,3,SHORT
1483,1433,DEPT_CANCEL,115,900,384,7,ACCEPTABLE
1484,1013,DEPT_CANCEL,245,900,431,6,ACCEPTABLE
1485,477,DEPT_CANCEL,145,1200,278,7,EXCESSIVE
1486,82,DEPT_CANCEL,130,1000,326,2,ACCEPTABLE
1487,495,DEPT_MAIN,129,1000,249,5,EXCESSIVE
1488,525,DEPT_CANCEL,9,1200,190,8,ACCEPTABLE
1489,520,DEPT_CANCEL,25,900,719,5,SHORT
1490,1325,DEPT_CANCEL,101,1000,154,5,EXCESSIVE
1491,173,DEPT_SUPPORT,194,1200,267,7,EXCESSIVE
1492,1357,DEPT_SALES,15,1200,492,8,EXCESSIVE
1493,1246,DEPT_SALES,117,1000,190,7,EXCESSIVE
1494,342,DEPT_SALES,7,1000,516,3,EXCESSIVE
1495,1452,DEPT_CANCEL,14,900,150,6,ACCEPTABLE
1496,924,DEPT_SALES,27,900,221,2,ACCEPTABLE
1497,800,DEPT_MAIN,86,1000,640,4,EXCESSIVE
1498,106,DEPT_CANCEL,230,900,470,2,SHORT
1499,1204,DEPT_SUPPORT,163,1200,523,6,EXCESSIVE
1500,790,DEPT_MAIN,248,1000,155,3,ACCEPTABLE
1501,472,DEPT_SALES,1,1200,351,3,SHORT
1502,527,DEPT_SUPPORT,80,1000,675,2,ACCEPTABLE
1503,1191,DEPT_SUPPORT,113,1200,504,8,EXCESSIVE
1504,1253,DEPT_MAIN,67,1000,686,8,EXCESSIVE
1505,37,DEPT_SUPPORT,131,1200,656,1,SHORT
1506,1181,DEPT_SALES,232,900,9,2,EXCESSIVE
1507,360,DEPT_MAIN,241,1200,192,4,SHORT
1508,408,DEPT_CANCEL,175,1000,445,2,ACCEPTABLE
1509,509,DEPT_CANCEL,217,1200,691,4,ACCEPTABLE
1510,1276,DEPT_SUPPORT,151,1000,504,3,SHORT
1511,1313,DEPT_MAIN,211,1000,361,9,SHORT
1512,231,DEPT_MAIN,21,900,346,6,EXCESSIVE
1513,1132,DEPT_SALES,82,1000,198,8,EXCESSIVE
1514,794,DEPT_MAIN,185,1200,548,1,SHORT
1515,294,DEPT_SUPPORT,173,1000,715,4,EXCESSIVE
1516,1116,DEPT_SALES,223,900,115,8,SHORT
1517,533,DEPT_MAIN,91,900,214,4,SHORT
1518,1145,DEPT_SALES,205,900,669,2,EXCESSIVE
1519,1394,DEPT_CANCEL,131,1200,108,8,ACCEPTABLE
1520,1340,DEPT_SALES,5,1200,298,6,ACCEPTABLE
1521,1357,DEPT_SALES,26,1000,693,9,ACCEPTABLE
1522,471,DEPT_MAIN,13,1000,223,3,ACCEPTABLE
1523,359,DEPT_CANCEL,137,900,651,7,ACCEPTABLE
1524,976,DEPT_CANCEL,124,1200,697,6,ACCEPTABLE
1525,596,DEPT_MAIN,226,1200,144,8,SHORT
1526,339,DEPT_SUPPORT,217,1200,332,6,EXCESSIVE
1527,66,DEPT_SALES,243,900,294,3,ACCEPTABLE
1528,1209,DEPT_MAIN,112,1000,367,8,SHORT
1529,243,DEPT_MAIN,100,1000,333,3,ACCEPTABLE
1530,197,DEPT_SALES,73,1000,456,2,EXCESSIVE
1531,608,DEPT_CANCEL,84,1200,405,1,SHORT
1532,1299,DEPT_MAIN,45,1000,55,7,SHORT
1533,483,DEPT_MAIN,242,900,577,6,EXCESSIVE
1534,926,DEPT_MAIN,191,900,79,2,ACCEPTABLE
1535,1066,DEPT_SUPPORT,130,1000,600,3,SHORT
1536,963,DEPT_MAIN,221,1200,448,1,ACCEPTABLE
1537,681,DEPT_SUPPORT,128,1200,153,7,ACCEPTABLE
1538,1481,DEPT_CANCEL,114,1000,240,5,ACCEPTABLE
1539,350,DEPT_CANCEL,119,900,95,1,ACCEPTABLE
1540,239,DEPT_SUPPORT,136,1200,92,5,ACCEPTABLE
1541,1432,DEPT_SALES,146,900,331,2,ACCEPTABLE
1542,410,DEPT_SUPPORT,15,1200,416,4,EXCESSIVE
1543,276,DEPT_SALES,91,900,590,7,ACCEPTABLE
1544,1271,DEPT_SUPPORT,95,1000,370,3,ACCEPTABLE
1545,782,DEPT_CANCEL,23,900,388,1,EXCESSIVE
1546,473,DEPT_SUPPORT,144,1200,320,1,SHORT
1547,655,DEPT_SALES,215,900,285,4,EXCESSIVE
1548,360,DEPT_CANCEL,146,900,89,2,EXCESSIVE
1549,450,DEPT_CANCEL,80,1000,487,7,EXCESSIVE
1550,1360,DEPT_SUPPORT,65,1200,481,7,SHORT
1551,92,DEPT_MAIN,234,1000,690,7,SHORT
1552,333,DEPT_SALES,71,1000,74,7,ACCEPTABLE
1553,342,DEPT_SALES,108,900,554,3,ACCEPTABLE
1554,577,DEPT_CANCEL,7,1000,444,5,SHORT
1555,173,DEPT_CANCEL,23,900,245,2,SHORT
1556,585,DEPT_SUPPORT,244,1200,473,3,ACCEPTABLE
1557,483,DEPT_SALES,143,900,426,5,EXCESSIVE
1558,1400,DEPT_SALES,41,900,445,9,EXCESSIVE
1559,1445,DEPT_SUPPORT,35,900,376,2,ACCEPTABLE
1560,623,DEPT_SUPPORT,77,1000,347,1,ACCEPTABLE
1561,1406,DEPT_MAIN,212,900,513,4,SHORT
1562,1221,DEPT_SALES,204,1200,156,9,EXCESSIVE
1563,571,DEPT_MAIN,65,1200,608,7,EXCESSIVE
1564,13,DEPT_SALES,116,900,656,1,SHORT
1565,1341,DEPT_MAIN,237,1000,640,4,EXCESSIVE
1566,840,DEPT_MAIN,86,1000,246,6,SHORT
1567,934,DEPT_MAIN,219,1000,422,1,ACCEPTABLE
1568,1359,DEPT_CANCEL,196,1000,609,1,ACCEPTABLE
1569,204,DEPT_SALES,134,900,531,9,EXCESSIVE
1570,1052,DEPT_MAIN,208,900,398,6,SHORT
1571,692,DEPT_SALES,211,1000,254,7,SHORT
1572,1326,DEPT_CANCEL,49,1200,713,9,ACCEPTABLE
1573,985,DEPT_SALES,194,1200,529,5,SHORT
1574,158,DEPT_SUPPORT,242,900,10,1,EXCESSIVE
1575,80,DEPT_SUPPORT,159,900,401,6,SHORT
1576,606,DEPT_CANCEL,164,1000,539,3,SHORT
1577,1025,DEPT_MAIN,29,1200,544,8,EXCESSIVE
1578,378,DEPT_MAIN,188,900,177,9,ACCEPTABLE
1579,702,DEPT_CANCEL,23,900,79,6,SHORT
1580,832,DEPT_CANCEL,76,900,320,1,ACCEPTABLE
1581,323,DEPT_SALES,238,900,216,4,SHORT
1582,646,DEPT_CANCEL,181,1200,625,8,SHORT
1583,360,DEPT_SALES,185,1200,233,7,ACCEPTABLE
1584,750,DEPT_SALES,2,900,338,5,SHORT
1585,1177,DEPT_MAIN,54,900,484,5,EXCESSIVE
1586,393,DEPT_SALES,165,1200,492,8,EXCESSIVE
1587,681,DEPT_MAIN,25,900,25,2,EXCESSIVE
1588,1121,DEPT_SUPPORT,89,1200,247,1,EXCESSIVE
1589,1329,DEPT_SUPPORT,236,1200,72,9,SHORT
1590,1408,DEPT_MAIN,100,1000,296,2,ACCEPTABLE
1591,547,DEPT_SALES,243,900,540,9,ACCEPTABLE
1592,1475,DEPT_SUPPORT,37,1200,676,4,SHORT
1593,886,DEPT_SALES,121,900,101,8,ACCEPTABLE
1594,821,DEPT_SUPPORT,84,1200,649,3,EXCESSIVE
1595,539,DEPT_SUPPORT,224,900,193,5,EXCESSIVE
1596,1319,DEPT_MAIN,190,900,639,4,SHORT
1597,454,DEPT_SALES,115,900,358,2,SHORT
1598,1229,DEPT_SALES,41,900,556,3,EXCESSIVE
1599,38,DEPT_MAIN,225,900,224,2,SHORT
1600,1436,DEPT_SUPPORT,67,1000,170,9,SHORT
1601,812,DEPT_SUPPORT,135,1000,5,3,SHORT
1602,163,DEPT_CANCEL,7,1000,414,4,ACCEPTABLE
1603,1190,DEPT_SALES,176,1000,168,5,ACCEPTABLE
1604,248,DEPT_SUPPORT,12,1000,671,1,SHORT
1605,516,DEPT_SALES,174,1200,396,3,EXCESSIVE
1606,1338,DEPT_SUPPORT,53,1000,72,8,SHORT
1607,468,DEPT_SALES,80,1000,577,1,ACCEPTABLE
1608,1496,DEPT_SALES,248,1000,347,2,EXCESSIVE
1609,1373,DEPT_SUPPORT,167,1200,562,1,ACCEPTABLE
1610,566,DEPT_SALES,191,900,365,2,SHORT
1611,469,DEPT_CANCEL,88,1200,400,9,SHORT
1612,380,DEPT_CANCEL,180,1200,127,6,SHORT
1613,605,DEPT_MAIN,7,1000,74,3,SHORT
1614,530,DEPT_MAIN,97,1000,413,6,EXCESSIVE
1615,127,DEPT_SALES,80,1000,49,9,SHORT
1616,1362,DEPT_CANCEL,61,900,677,5,EXCESSIVE
1617,876,DEPT_SALES,216,1200,250,5,ACCEPTABLE
1618,1365,DEPT_CANCEL,121,900,292,6,ACCEPTABLE
1619,1227,DEPT_CANCEL,125,1200,577,5,ACCEPTABLE
1620,1101,DEPT_SALES,137,900,451,2,SHORT
1621,1260,DEPT_MAIN,91,900,472,1,EXCESSIVE
1622,1239,DEPT_CANCEL,201,1000,495,7,ACCEPTABLE
1623,419,DEPT_CANCEL,78,1000,84,2,SHORT
1624,1378,DEPT_SUPPORT,21,900,110,5,EXCESSIVE
1625,912,DEPT_SALES,117,1000,186,5,ACCEPTABLE
1626,1284,DEPT_SALES,114,1000,249,8,SHORT
1627,532,DEPT_SUPPORT,239,1000,2,9,SHORT
1628,1328,DEPT_MAIN,244,1200,126,5,ACCEPTABLE
1629,16,DEPT_CANCEL,84,1200,669,3,EXCESSIVE
1630,249,DEPT_CANCEL,117,1000,100,2,EXCESSIVE
1631,282,DEPT_SALES,80,1000,343,8,EXCESSIVE
1632,774,DEPT_SUPPORT,71,1000,469,2,SHORT
1633,1482,DEPT_CANCEL,45,1000,692,2,SHORT
1634,251,DEPT_CANCEL,131,1200,102,1,ACCEPTABLE
1635,428,DEPT_MAIN,1,1200,221,2,EXCESSIVE
1636,557,DEPT_SUPPORT,228,900,557,1,EXCESSIVE
1637,81,DEPT_SUPPORT,212,900,266,8,EXCESSIVE
1638,643,DEPT_CANCEL,127,1200,446,9,SHORT
1639,1274,DEPT_SALES,241,1200,238,6,SHORT
1640,78,DEPT_CANCEL,140,1000,494,6,ACCEPTABLE
1641,967,DEPT_SALES,66,1000,175,9,SHORT
1642,738,DEPT_SUPPORT,209,1000,75,7,SHORT
1643,971,DEPT_SUPPORT,220,1000,9,4,SHORT
1644,827,DEPT_SUPPORT,221,1200,171,9,EXCESSIVE
1645,865,DEPT_MAIN,38,1200,613,1,EXCESSIVE
1646,609,DEPT_CANCEL,38,1200,452,8,EXCESSIVE
1647,29,DEPT_SUPPORT,193,1200,439,4,EXCESSIVE
1648,701,DEPT_CANCEL,234,1000,361,8,EXCESSIVE
1649,1409,DEPT_SALES,44,1200,677,9,ACCEPTABLE
1650,1382,DEPT_MAIN,157,900,87,1,SHORT
1651,1006,DEPT_MAIN,60,1000,337,6,ACCEPTABLE
1652,696,DEPT_MAIN,52,1000,545,3,ACCEPTABLE
1653,1338,DEPT_MAIN,98,1000,586,9,EXCESSIVE
1654,748,DEPT_MAIN,14,900,96,7,ACCEPTABLE
1655,1299,DEPT_SUPPORT,242,900,475,1,ACCEPTABLE
1656,1089,DEPT_SALES,207,1000,637,6,ACCEPTABLE
1657,1386,DEPT_SALES,238,900,579,5,ACCEPTABLE
1658,1415,DEPT_MAIN,71,1000,249,3,SHORT
1659,1375,DEPT_MAIN,195,1000,516,2,EXCESSIVE
1660,713,DEPT_SALES,105,1000,668,6,ACCEPTABLE
1661,1315,DEPT_MAIN,36,1000,65,3,SHORT
1662,162,DEPT_CANCEL,183,900,228,6,EXCESSIVE
1663,166,DEPT_CANCEL,180,1200,526,8,ACCEPTABLE
1664,309,DEPT_SALES,179,1200,546,1,ACCEPTABLE
1665,9,DEPT_SUPPORT,10,1000,495,4,EXCESSIVE
1666,479,DEPT_SUPPORT,193,1200,492,8,ACCEPTABLE
1667,1191,DEPT_SALES,44,1200,32,9,ACCEPTABLE
1668,1048,DEPT_MAIN,154,1200,414,1,EXCESSIVE
1669,848,DEPT_CANCEL,207,1000,458,2,SHORT
1670,476,DEPT_SALES,12,1000,295,7,SHORT
1671,1099,DEPT_CANCEL,55,1200,426,9,SHORT
1672,1138,DEPT_MAIN,54,900,52,8,SHORT
1673,1286,DEPT_SUPPORT,39,1000,346,1,EXCESSIVE
1674,329,DEPT_SALES,161,1000,56,7,ACCEPTABLE
1675,1111,DEPT_SALES,129,1000,601,7,ACCEPTABLE
1676,840,DEPT_CANCEL,179,1200,589,8,SHORT
1677,42,DEPT_SALES,173,1000,192,2,SHORT
1678,511,DEPT_SUPPORT,180,1200,589,4,EXCESSIVE
1679,316,DEPT_SUPPORT,148,900,628,3,SHORT
1680,1324,DEPT_SALES,153,1000,520,8,SHORT
1681,190,DEPT_SUPPORT,213,1000,481,7,EXCESSIVE
1682,1443,DEPT_SALES,79,1000,507,3,EXCESSIVE
1683,152,DEPT_CANCEL,203,900,293,4,SHORT
1684,33,DEPT_SALES,163,1200,550,6,EXCESSIVE
1685,834,DEPT_SUPPORT,186,900,651,1,SHORT
1686,1222,DEPT_SALES,100,1000,344,4,ACCEPTABLE
1687,459,DEPT_MAIN,106,1000,346,5,EXCESSIVE
1688,1173,DEPT_SALES,150,1000,203,9,EXCESSIVE
1689,1042,DEPT_MAIN,15,1200,319,2,ACCEPTABLE
1690,1457,DEPT_CANCEL,2,900,76,1,ACCEPTABLE
1691,284,DEPT_SUPPORT,26,1000,71,5,SHORT
1692,669,DEPT_SUPPORT,9,1200,57,1,EXCESSIVE
1693,1088,DEPT_SALES,208,900,633,8,ACCEPTABLE
1694,454,DEPT_SALES,4,1200,687,2,EXCESSIVE
1695,775,DEPT_CANCEL,33,1200,408,4,ACCEPTABLE
1696,867,DEPT_SUPPORT,133,1000,395,1,ACCEPTABLE
1697,580,DEPT_SUPPORT,245,900,209,1,SHORT
1698,285,DEPT_SUPPORT,18,900,197,4,SHORT
1699,119,DEPT_SUPPORT,124,1200,509,1,EXCESSIVE
1700,699,DEPT_CANCEL,241,1200,683,9,EXCESSIVE
1701,1151,DEPT_SALES,250,900,202,2,ACCEPTABLE
1702,1261,DEPT_MAIN,26,1000,437,6,SHORT
1703,270,DEPT_SUPPORT,164,1000,359,2,ACCEPTABLE
1704,447,DEPT_SALES,159,900,206,3,EXCESSIVE
1705,1390,DEPT_MAIN,221,1200,14,4,EXCESSIVE
1706,553,DEPT_SUPPORT,156,1000,159,6,ACCEPTABLE
1707,354,DEPT_SUPPORT,214,1000,183,4,EXCESSIVE
1708,694,DEPT_SALES,227,900,558,7,ACCEPTABLE
1709,1478,DEPT_CANCEL,76,900,686,3,EXCESSIVE
1710,944,DEPT_SUPPORT,80,1000,201,9,EXCESSIVE
1711,1126,DEPT_MAIN,170,1000,163,3,SHORT
1712,173,DEPT_SUPPORT,21,900,521,7,SHORT
1713,758,DEPT_SALES,249,1200,217,5,ACCEPTABLE
1714,91,DEPT_MAIN,31,1000,612,6,SHORT
1715,304,DEPT_CANCEL,224,900,518,1,ACCEPTABLE
1716,335,DEPT_CANCEL,123,1000,235,2,EXCESSIVE
1717,178,DEPT_SUPPORT,7,1000,75,6,SHORT
1718,1019,DEPT_SALES,155,1000,53,2,EXCESSIVE
1719,472,DEPT_MAIN,195,1000,639,9,EXCESSIVE
1720,643,DEPT_SUPPORT,29,1200,649,4,ACCEPTABLE
1721,72,DEPT_SUPPORT,104,1000,569,2,EXCESSIVE
1722,1063,DEPT_MAIN,51,1200,387,3,SHORT
1723,1292,DEPT_SUPPORT,175,1000,60,8,ACCEPTABLE
1724,761,DEPT_MAIN,157,900,371,2,SHORT
1725,41,DEPT_MAIN,144,1200,430,5,SHORT
1726,1357,DEPT_CANCEL,21,900,218,7,ACCEPTABLE
1727,974,DEPT_SUPPORT,14,900,540,7,SHORT
1728,820,DEPT_MAIN,72,1200,647,6,EXCESSIVE
1729,940,DEPT_MAIN,200,1000,149,9,EXCESSIVE
1730,118,DEPT_SALES,87,900,598,5,ACCEPTABLE
1731,124,DEPT_CANCEL,68,1000,30,7,ACCEPTABLE
1732,825,DEPT_MAIN,47,900,296,7,ACCEPTABLE
1733,27,DEPT_MAIN,235,900,548,8,ACCEPTABLE
1734,925,DEPT_SALES,227,900,10,6,ACCEPTABLE
1735,413,DEPT_SALES,152,1000,388,9,SHORT
1736,1361,DEPT_SUPPORT,33,1200,230,1,ACCEPTABLE
1737,51,DEPT_SUPPORT,15,1200,433,5,SHORT
1738,478,DEPT_SUPPORT,4,1200,30,4,EXCESSIVE
1739,810,DEPT_CANCEL,194,1200,271,1,ACCEPTABLE
1740,597,DEPT_MAIN,65,1200,369,2,SHORT
1741,597,DEPT_SALES,44,1200,462,6,ACCEPTABLE
1742,1162,DEPT_SALES,174,1200,495,4,SHORT
1743,334,DEPT_CANCEL,239,1000,452,3,EXCESSIVE
